Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,Signal
2025-05-01,558.469970703125,564.0700073242188,557.8599853515625,560.3699951171875,63186100,541.8469909667969,556.849501953125,-1
2025-05-02,566.760009765625,568.3800048828125,562.3800048828125,564.72998046875,60717300,545.8819946289062,556.0137145996093,-1
2025-05-05,563.510009765625,566.6500244140625,561.7000122070312,562.5700073242188,38659200,550.8449951171875,555.3211010742187,-1
2025-05-06,558.7999877929688,563.3499755859375,556.9600219726562,557.9299926757812,48264700,553.9999938964844,554.5887231445313,-1
2025-05-07,561.1500244140625,563.8200073242188,556.0399780273438,560.1500244140625,55588000,556.572998046875,553.962568359375,1
2025-05-08,565.0599975585938,570.3099975585938,561.7000122070312,565.239990234375,65130800,558.4099975585938,553.4086315917968,1
2025-05-09,564.3400268554688,567.5,562.760009765625,566.47998046875,37603400,559.7799987792969,553.0295263671875,1
2025-05-12,582.989990234375,583.0,577.0399780273438,581.469970703125,78993600,562.9940002441406,552.8413671875,1
2025-05-13,586.8400268554688,589.0800170898438,582.8400268554688,583.4099731445312,67947200,566.2460021972656,552.9377844238281,1
2025-05-14,587.5900268554688,588.97998046875,585.5399780273438,587.8099975585938,66283500,569.5510070800781,553.1869873046875,1
2025-05-15,590.4600219726562,590.969970703125,585.0999755859375,585.5599975585938,71268100,572.7500122070312,553.3699621582032,1
2025-05-16,594.2000122070312,594.5,589.280029296875,591.25,76052100,575.4940124511719,553.8341149902344,1
2025-05-19,594.8499755859375,595.5399780273438,588.0999755859375,588.0999755859375,68019400,578.6280090332032,554.2472607421874,1
